yr,C
1975,26.22222222
1975,26.61111111
1975,25.77777778
1975,27
1975,27.61111111
1975,25
1975,26.61111111
1975,28.77777778
1975,27.38888889
1975,27
1975,26.38888889
1975,25.61111111
1975,26.61111111
1975,27
1975,26
1975,26
1975,26.22222222
1975,26.61111111
1975,27
1975,27.38888889
1975,27.5
1975,27.77777778
1975,26.77777778
1975,25.38888889
1975,25.5
1975,26.77777778
1975,28
1975,27.5
1975,26.38888889
1975,27
1975,27.61111111
1975,24.27777778
1975,25
1975,25.38888889
1975,23.61111111
1975,26.5
1975,26.77777778
1975,26.61111111
1975,26.5
1975,27.22222222
1975,27.22222222
1975,24.61111111
1975,25.77777778
1975,25
1975,24.5
1975,24.61111111
1975,25.22222222
1975,25.72222222
1975,26.22222222
1975,25
1975,25.77777778
1975,26.77777778
1975,27.27777778
1975,26.61111111
1975,27
1975,25.38888889
1975,25.22222222
1975,28.77777778
1975,25.38888889
1975,26.22222222
1975,26.38888889
1975,26.38888889
1975,26.38888889
1975,26.61111111
1975,25.77777778
1975,25.22222222
1975,24.38888889
1975,24.5
1975,26.22222222
1975,25.5
1975,24.77777778
1975,26.61111111
1975,28
1975,26.61111111
1975,27.61111111
1975,26.77777778
1975,26
1975,25.72222222
1975,26.61111111
1975,24
1975,25.61111111
1975,24.38888889
1975,25.22222222
1975,25.38888889
1975,25.5
1975,25.77777778
1975,24.61111111
1975,25.22222222
1975,23.16666667
1975,24.77777778
1975,26.22222222
1975,23.27777778
1975,24
1975,26
1975,26.22222222
1975,25.22222222
1975,24.77777778
1975,26.22222222
1975,26.5
1975,27.77777778
1975,25.77777778
1975,24.77777778
1975,24.5
1975,24.33333333
1975,25.5
1975,26.22222222
1975,26.38888889
1975,26.61111111
1975,28.27777778
1975,25.27777778
1975,27.22222222
1975,25.77777778
1975,25.61111111
1975,25.61111111
1975,26
1975,26
1975,25.72222222
1975,25.22222222
1975,26.5
1975,25.38888889
1975,26
1975,25.77777778
1975,25.61111111
1975,25
1975,27
1975,25.5
1975,25.61111111
1975,27
1975,25.61111111
1975,27.22222222
1975,28
1975,26.38888889
1975,27.5
1975,26.5
1975,24.27777778
1975,25
1975,25.5
1975,26.61111111
1975,24.38888889
1975,25.77777778
1975,26.38888889
1976,25.5
1976,25
1976,26.77777778
1976,26.77777778
1976,27.38888889
1976,26.22222222
1976,25.77777778
1976,27.38888889
1976,27.61111111
1976,27.72222222
1976,26.61111111
1976,28
1976,28.77777778
1976,28.22222222
1976,28.22222222
1976,26.38888889
1976,25.5
1976,26.5
1976,27.38888889
1976,26.61111111
1976,27.38888889
1976,27.61111111
1976,27
1976,27.27777778
1976,28.38888889
1976,27
1976,26.77777778
1976,27.27777778
1976,27
1976,27.61111111
1976,27.38888889
1976,29.5
1976,27
1976,28.5
1976,27.61111111
1976,26.38888889
1976,25.38888889
1976,27.27777778
1976,27
1976,28.38888889
1976,28.77777778
1976,29
1976,28.88888889
1976,28.5
1976,29.16666667
1976,28
1976,29.44444444
1976,30.72222222
1976,29.77777778
1976,29.16666667
1976,26.5
1976,28.83333333
1976,29.55555556
1976,29.22222222
1976,28.22222222
1976,29.83333333
1976,29.5
1976,30.72222222
1976,28
1976,30.22222222
1976,30.5
1976,29.27777778
1976,29.38888889
1976,29.11111111
1976,31
1976,30.72222222
1976,29.88888889
1976,30.83333333
1976,29.22222222
1976,30.16666667
1976,27.77777778
1976,29
1976,27
1976,31.38888889
1976,30.61111111
1976,29.38888889
1976,29.88888889
1976,30.38888889
1976,29.55555556
1976,30.38888889
1976,31
1976,30.77777778
1976,29.72222222
1976,30.38888889
1976,30.77777778
1976,30.88888889
1976,29.27777778
1976,29.88888889
1976,30.94444444
1976,30.16666667
1976,30.61111111
1976,30.44444444
1976,31.11111111
1976,31.61111111
1976,31
1976,31.16666667
1976,31.16666667
1976,30.77777778
1976,30.55555556
1976,30.44444444
1976,30.38888889
1976,30
1976,29.16666667
1976,28.55555556
1976,29.38888889
1976,30.38888889
1976,30.44444444
1976,33.27777778
1976,30.61111111
1976,29.72222222
1976,30
1976,30.55555556
1976,29.88888889
1976,29
1976,28.11111111
1976,28.61111111
1976,27.66666667
1976,29.16666667
1976,27.44444444
1976,30.11111111
1976,29
1976,31
1976,30.72222222
1976,30.22222222
1976,30.5
1976,30.27777778
1976,29.94444444
1976,30.72222222
1976,30
1976,30
1976,30.66666667
1976,28
1976,28.16666667
1976,28.33333333
1976,27.77777778
1976,27.61111111
1976,29.16666667
1976,28.27777778
1976,28.44444444
1976,28.72222222
1976,28.88888889
1976,28.11111111
1976,28.11111111
1976,28.22222222
1976,29.05555556
1976,28.11111111
1976,29.11111111
1976,29.33333333
1976,27.44444444
1976,27
1976,25
1976,26
1976,27.61111111
1976,30.66666667
1976,29
1976,27.83333333
1976,29.77777778
1976,28.55555556
1976,26.83333333
1976,26.77777778
1976,25.72222222
1976,28.5
1976,29.33333333
1976,28.27777778
1976,26.33333333
1976,24.61111111
1976,28.11111111
1976,26.83333333
1976,28.16666667
1976,26.55555556
1976,29.16666667
1976,28.77777778
1976,26.94444444
1976,29.77777778
1976,28.61111111
1976,29.61111111
1976,28.61111111
1976,27.38888889
1976,28.5
1976,27.27777778
1976,27.27777778
1976,24.77777778
1976,26.22222222
1976,28.77777778
1976,27.38888889
1976,26.66666667
1976,29
1976,31
1976,28.16666667
1976,28.77777778
1976,25.72222222
1976,25.16666667
1976,26.55555556
1976,28.22222222
1976,27.83333333
1976,26.83333333
1976,28.16666667
1976,28.77777778
1976,27.61111111
1976,26.38888889
1976,26.44444444
1976,29.16666667
1976,24
1976,28.77777778
1976,27.61111111
1976,24.77777778
1976,27.83333333
1976,25
1976,22
1976,25.83333333
1976,28.22222222
1976,28.22222222
1976,30
1976,25
1976,26.61111111
1976,26.66666667
1976,27
1976,27.44444444
1976,26.61111111
1976,29.27777778
1976,28
1976,29.5
1976,28.27777778
1976,24.77777778
1976,23.22222222
1976,27.27777778
1976,28
1976,26.55555556
1976,27.16666667
1976,26
1976,24
1976,23.16666667
1976,25.55555556
1976,26.55555556
1976,25.55555556
1976,24.83333333
1976,26.27777778
1976,24.16666667
1976,26.5
1976,26.27777778
1976,26
1976,26.22222222
1976,27.61111111
1976,26.83333333
1976,27
1976,26.44444444
1976,27.16666667
1976,24.83333333
1976,26.22222222
1976,25.83333333
1976,26.33333333
1976,26
1976,26.16666667
1976,25.66666667
1976,26
1976,26.5
1976,26.55555556
1976,26
1976,26.77777778
1976,26
1976,26.33333333
1976,25.38888889
1976,28.27777778
1976,28.33333333
1976,26.72222222
1976,27
1976,26.33333333
1976,27.77777778
1976,27.38888889
1976,26.83333333
1976,26.16666667
1976,26.66666667
1976,26.66666667
1976,27.83333333
1976,25.33333333
1976,28.22222222
1976,27.5
1976,27.44444444
1976,29.16666667
1976,28
1976,28
1976,26.61111111
1976,28
1976,26.33333333
1976,27.5
1976,23
1976,23
1976,24.77777778
1977,27.61111111
1977,27.44444444
1977,27.83333333
1977,25.27777778
1977,26.5
1977,27.27777778
1977,28
1977,26.66666667
1977,25
1977,24.16666667
1977,25.33333333
1977,24
1977,26.33333333
1977,26.27777778
1977,26.83333333
1977,26.72222222
1977,28.16666667
1977,25.72222222
1977,28.22222222
1977,26.66666667
1977,27.44444444
1977,28.16666667
1977,26.27777778
1977,27.61111111
1977,28.38888889
1977,28.72222222
1977,27.61111111
1977,27.66666667
1977,29.16666667
1977,29.16666667
1977,29
1977,28.83333333
1977,29.38888889
1977,28.22222222
1977,29.61111111
1977,28.61111111
1977,28.44444444
1977,28.22222222
1977,29.16666667
1977,30
1977,28.27777778
1977,29.38888889
1977,29.61111111
1977,27.83333333
1977,29.33333333
1977,28.61111111
1977,29.22222222
1977,28.33333333
1977,26.77777778
1977,29.33333333
1977,31.22222222
1977,30
1977,30
1977,30.38888889
1977,29.55555556
1977,29.16666667
1977,29.83333333
1977,29.27777778
1977,30.77777778
1977,29
1977,30
1977,29.44444444
1977,29.55555556
1977,29.83333333
1977,28.83333333
1977,29.44444444
1977,29.22222222
1977,28.77777778
1977,29.72222222
1977,30.16666667
1977,28.33333333
1977,29.27777778
1977,30
1977,26.22222222
1977,31.66666667
1977,30.22222222
1977,30.11111111
1977,29.77777778
1977,32.27777778
1977,31.44444444
1977,32.11111111
1977,32.22222222
1977,31.16666667
1977,31.61111111
1977,30.66666667
1977,31.77777778
1977,32
1977,32.55555556
1977,31.77777778
1977,31.61111111
1977,31.5
1977,31.83333333
1977,31
1977,30.22222222
1977,28
1977,30.11111111
1977,30.44444444
1977,31.61111111
1977,30.88888889
1977,30.83333333
1977,30.5
1977,28.38888889
1977,29.38888889
1977,29.88888889
1977,30.38888889
1977,31
1977,30.11111111
1977,26
1977,30.22222222
1977,29.5
1977,30.61111111
1977,32.11111111
1977,28.83333333
1977,29.55555556
1977,29.55555556
1977,29.83333333
1977,31.16666667
1977,30.16666667
1977,28.94444444
1977,28.44444444
1977,30.11111111
1977,27.16666667
1977,29.66666667
1977,27.77777778
1977,26.38888889
1977,27
1977,27.66666667
1977,26.33333333
1977,26.61111111
1977,26.38888889
1977,26.77777778
1977,25.66666667
1977,27.05555556
1977,26.77777778
1977,28
1977,26.55555556
1977,26.77777778
1977,28.33333333
1977,29
1977,28.61111111
1977,29.44444444
1977,27
1977,26.72222222
1977,26.5
1977,28.83333333
1977,27.55555556
1977,28
1977,27.38888889
1977,29.11111111
1977,28.16666667
1977,26.61111111
1977,27.38888889
1977,27.72222222
1977,27
1977,28.11111111
1977,27.77777778
1977,26.83333333
1977,29.11111111
1977,28.77777778
1977,28.77777778
1977,27.27777778
1977,27.11111111
1977,30
1977,28.5
1977,29.61111111
1977,28.33333333
1977,28.55555556
1977,30.38888889
1977,28.83333333
1977,28.27777778
1977,31.33333333
1977,28.55555556
1977,28.38888889
1977,30.11111111
1977,31.16666667
1977,30
1977,26
1977,29
1977,31
1977,30
1977,27.77777778
1977,28.5
1977,30.72222222
1977,30
1977,29.16666667
1977,30.05555556
1977,28.44444444
1977,29.72222222
1977,28
1977,27.77777778
1977,32.5
1977,27.83333333
1977,26.33333333
1977,28.16666667
1977,26.66666667
1977,25.5
1977,25.33333333
1977,27.44444444
1977,29.11111111
1977,28.11111111
1977,28.72222222
1977,28.38888889
1977,28.16666667
1977,27.38888889
1977,27.33333333
1977,28.22222222
1977,29
1977,28.72222222
1977,26.66666667
1977,28.88888889
1977,28
1977,27.5
1977,29.16666667
1977,27.44444444
1977,26.88888889
1977,28.61111111
1977,29.22222222
1977,30.88888889
1977,26.77777778
1977,28.72222222
1977,29.27777778
1977,30.55555556
1977,29.11111111
1977,27.5
1977,29.77777778
1977,29.44444444
1977,29.16666667
1977,29.88888889
1977,27.44444444
1977,28
1977,27.66666667
1977,27
1977,26
1977,26.11111111
1977,29.83333333
1977,27.88888889
1977,26.5
1977,26.44444444
1977,28
1977,27.38888889
1977,27.38888889
1977,27
1977,22.5
1977,26.38888889
1977,25
1977,24.11111111
1977,27.11111111
1977,27.5
1977,25.83333333
1977,25.22222222
1977,29.27777778
1977,27.88888889
1977,28.11111111
1977,29.05555556
1977,28.5
1977,27.44444444
1977,27.16666667
1977,28.27777778
1977,28.11111111
1977,26.44444444
1977,23.83333333
1977,27.44444444
1977,28.05555556
1977,27.61111111
1977,26.83333333
1977,28.61111111
1977,27
1977,26
1977,27.83333333
1977,26.44444444
1977,27.61111111
1977,27.33333333
1977,27.44444444
1977,29.16666667
1977,28.44444444
1977,28
1977,25.83333333
1977,27
1977,28
1977,28.22222222
1977,27.27777778
1977,29.11111111
1977,25.61111111
1977,26.61111111
1977,26.44444444
1977,27.88888889
1977,24.88888889
1977,26.05555556
1977,25.61111111
1977,26.16666667
1977,28.44444444
1977,29.33333333
1977,27.61111111
1977,28.22222222
1977,28.5
1977,27.88888889
1977,27.38888889
1977,26.38888889
1977,25.61111111
1977,28.16666667
1977,27
1977,26.33333333
1977,25.83333333
1977,28.55555556
1977,28.55555556
1977,27.72222222
1977,27.16666667
1977,30.11111111
1977,27.66666667
1977,28
1977,28
1977,29.16666667
1977,27.72222222
1977,28.88888889
1977,28.44444444
1977,27.55555556
1977,29.05555556
1977,31.33333333
1977,27.38888889
1977,27.77777778
1977,28.44444444
1977,27.72222222
1977,28.11111111
1977,29.11111111
1977,30.61111111
1977,28.22222222
1977,27.88888889
1977,27.55555556
1977,27.88888889
1978,28
1978,28.88888889
1978,29.16666667
1978,28.27777778
1978,28
1978,26.88888889
1978,28.83333333
1978,30.83333333
1978,27.61111111
1978,27.44444444
1978,28.22222222
1978,25.94444444
1978,26.38888889
1978,27.27777778
1978,27.22222222
1978,28.5
1978,29.38888889
1978,29.27777778
1978,29.33333333
1978,28.38888889
1978,30.22222222
1978,28.72222222
1978,28
1978,32.33333333
1978,29.5
1978,30.61111111
1978,29.38888889
1978,28.88888889
1978,29.61111111
1978,30.66666667
1978,30.11111111
1978,30.66666667
1978,29.83333333
1978,27.44444444
1978,28.38888889
1978,25.38888889
1978,28.5
1978,30
1978,29.55555556
1978,29
1978,28.77777778
1978,30.5
1978,27
1978,30.44444444
1978,30.72222222
1978,30.77777778
1978,30.38888889
1978,31
1978,30.88888889
1978,28.55555556
1978,31.11111111
1978,29.88888889
1978,29.61111111
1978,29.94444444
1978,27.66666667
1978,29.94444444
1978,30.83333333
1978,29.66666667
1978,30.27777778
1978,30.11111111
1978,29.61111111
1978,29.66666667
1978,31.33333333
1978,31.11111111
1978,30.27777778
1978,30.77777778
1978,30.05555556
1978,28.16666667
1978,30.44444444
1978,30.5
1978,31.83333333
1978,33.61111111
1978,31.66666667
1978,30.11111111
1978,30.44444444
1978,31.16666667
1978,30.5
1978,31.05555556
1978,29.44444444
1978,30
1978,30.77777778
1978,29.88888889
1978,29.83333333
1978,30.44444444
1978,29.77777778
1978,34
1978,30.44444444
1978,31.44444444
1978,31.38888889
1978,32
1978,31.44444444
1978,29.88888889
1978,31
1978,30.88888889
1978,30.66666667
1978,31.88888889
1978,31.16666667
1978,32
1978,30
1978,30.22222222
1978,30
1978,30
1978,29.66666667
1978,30.05555556
1978,28.66666667
1978,27.5
1978,30.88888889
1978,29.83333333
1978,31.27777778
1978,30.38888889
1978,30.88888889
1978,29
1978,27.16666667
1978,26.83333333
1978,29.77777778
1978,31.77777778
1978,29.16666667
1978,26.55555556
1978,28.66666667
1978,30
1978,30.44444444
1978,30.72222222
1978,30.94444444
1978,30.66666667
1978,30.83333333
1978,30.94444444
1978,27.61111111
1978,27.88888889
1978,29.77777778
1978,28.44444444
1978,29.66666667
1978,30.72222222
1978,28.61111111
1978,27.5
1978,27.55555556
1978,26.11111111
1978,26.38888889
1978,26.5
1978,24.44444444
1978,25.11111111
1978,24.27777778
1978,24.61111111
1978,26.72222222
1978,28.83333333
1978,26.88888889
1978,27
1978,25.83333333
1978,27.88888889
1978,28.5
1978,28.22222222
1978,26.22222222
1978,26.44444444
1978,27.55555556
1978,25.72222222
1978,26.38888889
1978,26.38888889
1978,27.77777778
1978,30.38888889
1978,29.38888889
1978,28.83333333
1978,28.27777778
1978,27.72222222
1978,28.44444444
1978,27.83333333
1978,28.38888889
1978,29
1978,27.66666667
1978,27.66666667
1978,29.16666667
1978,29.22222222
1978,28.83333333
1978,29
1978,27
1978,26.27777778
1978,27.22222222
1978,28.22222222
1978,28.33333333
1978,28.83333333
1978,29.83333333
1978,27.61111111
1978,26.27777778
1978,26.61111111
1978,26.77777778
1978,28.27777778
1978,28.38888889
1978,28.11111111
1978,26.61111111
1978,25.38888889
1978,27.72222222
1978,29.44444444
1978,26.44444444
1978,28.27777778
1978,26.77777778
1978,28.44444444
1978,27.72222222
1978,29.05555556
1978,28.94444444
1978,27.55555556
1978,26.83333333
1978,27.27777778
1978,27.77777778
1978,28.27777778
1978,29.77777778
1978,26.11111111
1978,27.11111111
1978,27.22222222
1978,26.38888889
1978,27.5
1978,26.88888889
1978,28.44444444
1978,29.5
1978,29.77777778
1978,28.38888889
1978,28.22222222
1978,28.83333333
1978,28.16666667
1978,29.83333333
1978,29.16666667
1978,27.5
1978,29.44444444
1978,30
1978,28
1978,28.72222222
1978,29.11111111
1978,28.22222222
1978,27
1978,24.83333333
1978,26.16666667
1978,25.83333333
1978,25.72222222
1978,27
1978,26.16666667
1978,27.72222222
1978,26.16666667
1978,24.16666667
1978,25.55555556
1978,27.38888889
1978,27.44444444
1978,29
1978,27.27777778
1978,26.55555556
1978,26.33333333
1978,26.38888889
1978,26.27777778
1978,27.11111111
1978,27.61111111
1978,28.44444444
1978,26.38888889
1978,25.66666667
1978,27.44444444
1978,26.72222222
1978,26.33333333
1978,28.55555556
1978,24.55555556
1978,26
1978,27.22222222
1978,27.38888889
1978,27.11111111
1978,25.77777778
1978,27.72222222
1978,27.66666667
1978,27.27777778
1978,28.61111111
1978,27.5
1978,27.55555556
1978,27.05555556
1978,26.77777778
1978,27.38888889
1978,28.88888889
1978,27.94444444
1978,27
1978,27.83333333
1978,27.66666667
1978,27.61111111
1978,27.44444444
1978,27.5
1978,28
1978,27.44444444
1978,27.61111111
1978,26
1978,25.83333333
1978,25
1978,25.55555556
1978,25.83333333
1978,26.94444444
1978,26.77777778
1978,28.44444444
1978,27.33333333
1978,26.94444444
1978,25.66666667
1978,27.61111111
1978,28
1978,27.38888889
1978,27.72222222
1978,27.88888889
1978,26
1978,28.16666667
1978,27.77777778
1978,27.83333333
1978,28.33333333
1978,27.61111111
1978,27.27777778
1978,27.61111111
1978,27.38888889
1978,28.38888889
1978,28.38888889
1978,27.11111111
1978,27
1978,26.22222222
1978,27.38888889
1978,29.27777778
1978,28.88888889
1978,28.38888889
1978,28.33333333
1978,26.88888889
1978,28.66666667
1978,27.88888889
1978,29.94444444
1978,29.38888889
1978,29.16666667
1978,28.5
1978,27.55555556
1978,26.22222222
1978,27
1978,28.22222222
1978,26.27777778
1978,27.83333333
1978,25.27777778
1978,26.77777778
1978,26.88888889
1978,28
1978,28.11111111
1978,28
1978,29.27777778
1978,28
1978,29
1978,28.27777778
1978,27.38888889
1978,27.33333333
1978,26.66666667
1978,26.66666667
1978,23.22222222
1978,27.22222222
1978,27.5
1978,28.38888889
1979,25.22222222
1979,30.33333333
1979,27.11111111
1979,31.27777778
1979,27.5
1979,27.88888889
1979,27.88888889
1979,27.61111111
1979,27.16666667
1979,27.38888889
1979,28
1979,28
1979,28.77777778
1979,29.44444444
1979,29.44444444
1979,26.77777778
1979,27.22222222
1979,27.38888889
1979,27.44444444
1979,28.22222222
1979,30
1979,28.44444444
1979,29.11111111
1979,27.22222222
1979,32.33333333
1979,28.5
1979,29.38888889
1979,30.61111111
1979,30.66666667
1979,29
1979,29.22222222
1979,29.33333333
1979,30.11111111
1979,27.5
1979,30.72222222
1979,27.33333333
1979,33.44444444
1979,30.5
1979,30.27777778
1979,29.88888889
1979,30.44444444
1979,28.27777778
1979,29.94444444
1979,30.88888889
1979,30.83333333
1979,31.11111111
1979,30.66666667
1979,29.5
1979,29.88888889
1979,29.66666667
1979,29.05555556
1979,28.16666667
1979,28.83333333
1979,29.33333333
1979,30.77777778
1979,30.22222222
1979,32.16666667
1979,30.5
1979,30.72222222
1979,29.77777778
1979,25.5
1979,29.66666667
1979,29.44444444
1979,31
1979,32.33333333
1979,31.5
1979,32.16666667
1979,32.27777778
1979,31.88888889
1979,32.11111111
1979,31
1979,29.77777778
1979,29.16666667
1979,30.38888889
1979,29.94444444
1979,30
1979,31.55555556
1979,32
1979,31.77777778
1979,32
1979,31.94444444
1979,33.5
1979,30.44444444
1979,29.77777778
1979,30.44444444
1979,29.11111111
1979,28.11111111
1979,28.61111111
1979,29.5
1979,25.22222222
1979,25.16666667
1979,26.5
1979,25.44444444
1979,27.88888889
1979,26.55555556
1979,29.61111111
1979,28.22222222
1979,28.44444444
1979,28.5
1979,29.61111111
1979,29.88888889
1979,29.83333333
1979,28.61111111
1979,29.61111111
1979,30.33333333
1979,29.88888889
1979,29
1979,29.33333333
1979,28.72222222
1979,29.27777778
1979,29.38888889
1979,29.38888889
1979,29.38888889
1979,29.66666667
1979,30.33333333
1979,31.16666667
1979,29.33333333
1979,29.44444444
1979,30.11111111
1979,29.5
1979,30.16666667
1979,30.94444444
1979,28.5
1979,27
1979,26.77777778
1979,24.33333333
1979,26.5
1979,26.22222222
1979,26.94444444
1979,27
1979,23.33333333
1979,23
1979,24.11111111
1979,25.11111111
1979,28.27777778
1979,28.11111111
1979,28.05555556
1979,29.22222222
1979,30.44444444
1979,29.72222222
1979,27.38888889
1979,28.72222222
1979,31
1979,29.77777778
1979,27.66666667
1979,28
1979,27.5
1979,27.94444444
1979,29.83333333
1979,28.72222222
1979,28.66666667
1979,28.61111111
1979,28.83333333
1979,30.22222222
1979,27.88888889
1979,28.27777778
1979,31
1979,30.33333333
1979,30.11111111
1979,27
1979,26.16666667
1979,28
1979,28.16666667
1979,28.22222222
1979,28.38888889
1979,27.05555556
1979,27.83333333
1979,27.61111111
1979,28.44444444
1979,28.77777778
1979,26.61111111
1979,26.61111111
1979,28.5
1979,26.77777778
1979,27.55555556
1979,27.72222222
1979,27.05555556
1979,28
1979,27.77777778
1979,27.5
1979,28.88888889
1979,28.5
1979,26.83333333
1979,29.83333333
1979,30.33333333
1979,29.66666667
1979,26.77777778
1979,28
1979,27.22222222
1979,29
1979,29.44444444
1979,29.16666667
1979,28.55555556
1979,29.44444444
1979,30
1979,30
1979,30.61111111
1979,30.66666667
1979,30.88888889
1979,27.44444444
1979,27.55555556
1979,28.83333333
1979,26.05555556
1979,27.72222222
1979,26.38888889
1979,27.11111111
1979,28.16666667
1979,26.61111111
1979,26.61111111
1979,26
1979,26.05555556
1979,27.83333333
1979,27.61111111
1979,28.44444444
1979,27.11111111
1979,25.22222222
1979,25.77777778
1979,23.5
1979,24.5
1979,25.77777778
1979,26.83333333
1979,28
1979,26.44444444
1979,25.66666667
1979,26.16666667
1979,26.33333333
1979,25.05555556
1979,23
1979,25.11111111
1979,24.72222222
1979,25.88888889
1979,25.38888889
1979,26.5
1979,26.83333333
1979,25.11111111
1979,24.5
1979,25.5
1979,26.72222222
1979,28.77777778
1979,27.61111111
1979,28
1979,27.44444444
1979,27.66666667
1979,27.61111111
1979,27.61111111
1979,28.11111111
1979,25.11111111
1979,26.83333333
1979,27.27777778
1979,27.11111111
1979,27.66666667
1979,27.61111111
1979,28.16666667
1979,26.77777778
1979,26.66666667
1979,26.83333333
1979,25.33333333
1979,28.22222222
1979,26.11111111
1979,26.22222222
1979,24.77777778
1979,24.77777778
1979,24.88888889
1979,26.11111111
1979,27.22222222
1979,27.61111111
1979,24.72222222
1979,24.27777778
1979,24.88888889
1979,24.66666667
1979,24.72222222
1979,26.44444444
1979,26.61111111
1979,27.55555556
1979,27.44444444
1979,27
1979,26.55555556
1979,27.11111111
1979,27.88888889
1979,26.61111111
1979,25.27777778
1979,25.11111111
1979,26.38888889
1979,26.72222222
1979,26.11111111
1979,27
1979,27.16666667
1979,27.16666667
1979,27.38888889
1979,27.61111111
1979,25.83333333
1979,27.27777778
1979,27
1979,27.38888889
1979,27.66666667
1979,28
1979,26.22222222
1979,28
1979,28.94444444
1979,29
1979,28.11111111
1979,27.61111111
1979,26.83333333
1979,28.11111111
1979,24.27777778
1979,22.27777778
1979,30.5
1979,27.61111111
1979,27.11111111
1979,27.61111111
1979,27.88888889
1979,27
1979,26.66666667
1979,27.44444444
1979,25.5
1979,26.38888889
1979,27.88888889
1979,27.22222222
1979,25.77777778
1979,27.22222222
1979,28.33333333
1979,25.77777778
1979,26.88888889
1979,27.55555556
1979,27.55555556
1979,27.22222222
1979,26.16666667
1980,26.44444444
1980,26.44444444
1980,27.61111111
1980,27
1980,28.22222222
1980,28.33333333
1980,27.88888889
1980,27.83333333
1980,28.22222222
1980,28.5
1980,28.27777778
1980,27.72222222
1980,27.44444444
1980,28
1980,27.44444444
1980,26.66666667
1980,26.55555556
1980,25
1980,26.38888889
1980,28.61111111
1980,27.83333333
1980,27.27777778
1980,28.44444444
1980,29.77777778
1980,27.44444444
1980,28.88888889
1980,30.55555556
1980,30.83333333
1980,29.05555556
1980,28.88888889
1980,28.11111111
1980,27.88888889
1980,28.11111111
1980,27.5
1980,26.5
1980,25.72222222
1980,25.61111111
1980,25.33333333
1980,28.88888889
1980,30.38888889
1980,28.83333333
1980,29.83333333
1980,29.44444444
1980,28.61111111
1980,29
1980,28.88888889
1980,29.38888889
1980,28.77777778
1980,26.88888889
1980,26
1980,30.66666667
1980,26.5
1980,28.55555556
1980,29.33333333
1980,29.94444444
1980,29.38888889
1980,30.11111111
1980,30.44444444
1980,28.77777778
1980,28.88888889
1980,29.94444444
1980,30
1980,28.83333333
1980,27.16666667
1980,28.38888889
1980,30.27777778
1980,30.38888889
1980,30.61111111
1980,30
1980,33
1980,30.61111111
1980,27.77777778
1980,29.88888889
1980,31
1980,29.66666667
1980,31
1980,29.27777778
1980,30.44444444
1980,31.11111111
1980,30
1980,30.44444444
1980,30.72222222
1980,31.44444444
1980,32.38888889
1980,32.88888889
1980,30.88888889
1980,30.33333333
1980,31.77777778
1980,33.27777778
1980,29.16666667
1980,27.66666667
1980,29.77777778
1980,29.77777778
1980,30.77777778
1980,32.44444444
1980,30.11111111
1980,30.16666667
1980,28.22222222
1980,29.38888889
1980,29.05555556
1980,29.83333333
1980,29.27777778
1980,31.77777778
1980,33.88888889
1980,31.77777778
1980,31.66666667
1980,31.61111111
1980,30.11111111
1980,27.5
1980,29.77777778
1980,30.77777778
1980,27.83333333
1980,30.66666667
1980,31.38888889
1980,31.77777778
1980,30.83333333
1980,29.88888889
1980,29.88888889
1980,30.11111111
1980,30.72222222
1980,30.88888889
1980,31.38888889
1980,29.66666667
1980,30.83333333
1980,28.61111111
1980,28.16666667
1980,28.11111111
1980,30
1980,31.33333333
1980,29.77777778
1980,27.83333333
1980,27.44444444
1980,28.61111111
1980,30
1980,29.83333333
1980,29.22222222
1980,27.27777778
1980,28.44444444
1980,27.38888889
1980,27.44444444
1980,26.77777778
1980,27.61111111
1980,27.16666667
1980,27.05555556
1980,23.11111111
1980,26.88888889
1980,26.88888889
1980,27.27777778
1980,29.16666667
1980,28.83333333
1980,28
1980,30
1980,27.94444444
1980,26
1980,27.72222222
1980,26.94444444
1980,25.88888889
1980,26.88888889
1980,28.11111111
1980,29.88888889
1980,28.61111111
1980,29.66666667
1980,25.77777778
1980,25
1980,28.16666667
1980,29.05555556
1980,28.77777778
1980,28.27777778
1980,28.83333333
1980,29.11111111
1980,27.83333333
1980,28.44444444
1980,29.11111111
1980,29.5
1980,28.38888889
1980,28.11111111
1980,27.72222222
1980,29
1980,29.83333333
1980,25.83333333
1980,26.77777778
1980,25.77777778
1980,27.83333333
1980,26.55555556
1980,27.77777778
1980,24.33333333
1980,25.27777778
1980,26.38888889
1980,28.11111111
1980,27.72222222
1980,27.33333333
1980,26.44444444
1980,25.05555556
1980,27.38888889
1980,29.77777778
1980,25.72222222
1980,28.44444444
1980,27.55555556
1980,27.83333333
1980,29.11111111
1980,28.88888889
1980,27
1980,29.72222222
1980,28.16666667
1980,25
1980,26.5
1980,26.88888889
1980,26.16666667
1980,27.66666667
1980,26.77777778
1980,26.16666667
1980,24.27777778
1980,26.72222222
1980,28
1980,25.77777778
1980,25.61111111
1980,28.66666667
1980,27.38888889
1980,27.83333333
1980,26.61111111
1980,27.77777778
1980,26.88888889
1980,27.72222222
1980,27.22222222
1980,26.77777778
1980,29.61111111
1980,27.44444444
1980,27.11111111
1980,27.5
1980,26.27777778
1980,28.33333333
1980,26.22222222
1980,27.27777778
1980,26
1980,26.27777778
1980,25
1980,25.88888889
1980,26.11111111
1980,25.16666667
1980,25.5
1980,23.72222222
1980,24.5
1980,24.38888889
1980,26.33333333
